Sale_ID,Customer_ID,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Sale_Date
SALE002701,CUST02701,P005,Blender,Home Appliance,3,284.57,0.19,11/18/2024
SALE002702,CUST02702,P003,Notebook,Stationery,3,127.44,0.16,4/7/2024
SALE002703,CUST02703,P003,Notebook,Stationery,4,187.44,0.13,1/25/2024
SALE002704,CUST02704,P004,T-shirt,Apparel,3,194.66,0.06,1/1/2025
SALE002705,CUST02705,P004,T-shirt,Apparel,4,121.83,0.15,12/2/2023
SALE002706,CUST02706,P002,Shoes,Footwear,3,142.33,0.12,7/3/2023
SALE002707,CUST02707,P003,Notebook,Stationery,3,404.85,0.24,9/13/2023
SALE002708,CUST02708,P004,T-shirt,Apparel,3,125.24,0.23,10/12/2024
SALE002709,CUST02709,P003,Notebook,Stationery,2,62.81,0.04,1/6/2024
SALE002710,CUST02710,P002,Shoes,Footwear,2,333.21,0.03,6/17/2023
SALE002711,CUST02711,P004,T-shirt,Apparel,4,489.19,0.27,11/15/2024
SALE002712,CUST02712,P005,Blender,Home Appliance,2,199.05,0.16,11/2/2023
SALE002713,CUST02713,P002,Shoes,Footwear,4,103.4,0.26,12/27/2024
SALE002714,CUST02714,P005,Blender,Home Appliance,1,306.67,0.02,9/8/2024
SALE002715,CUST02715,P001,Smartphone,Electronics,1,457.86,0.16,10/11/2024
SALE002716,CUST02716,P005,Blender,Home Appliance,2,402.83,0.16,10/26/2024
SALE002717,CUST02717,P005,Blender,Home Appliance,1,330.13,0.26,1/29/2024
SALE002718,CUST02718,P003,Notebook,Stationery,1,191.78,0.03,5/1/2024
SALE002719,CUST02719,P001,Smartphone,Electronics,3,293.85,0.07,4/7/2024
SALE002720,CUST02720,P002,Shoes,Footwear,3,91.06,0.12,5/24/2024
SALE002721,CUST02721,P001,Smartphone,Electronics,4,355.53,0.26,9/24/2024
SALE002722,CUST02722,P005,Blender,Home Appliance,1,376.29,0.28,7/3/2024
SALE002723,CUST02723,P005,Blender,Home Appliance,4,484.26,0.3,10/10/2024
SALE002724,CUST02724,P003,Notebook,Stationery,4,167.18,0.29,3/15/2025
SALE002725,CUST02725,P005,Blender,Home Appliance,1,58.31,0,6/7/2023
SALE002726,CUST02726,P004,T-shirt,Apparel,2,295.52,0.01,2/6/2025
SALE002727,CUST02727,P004,T-shirt,Apparel,1,368.06,0.04,4/19/2024
SALE002728,CUST02728,P001,Smartphone,Electronics,3,405.68,0.1,12/6/2024
SALE002729,CUST02729,P005,Blender,Home Appliance,1,137.18,0.25,3/28/2025
SALE002730,CUST02730,P002,Shoes,Footwear,2,167.79,0.27,10/9/2023
SALE002731,CUST02731,P002,Shoes,Footwear,4,280.67,0.06,2/26/2025
SALE002732,CUST02732,P001,Smartphone,Electronics,4,198.77,0.19,2/15/2024
SALE002733,CUST02733,P002,Shoes,Footwear,3,437.23,0.28,12/20/2023
SALE002734,CUST02734,P001,Smartphone,Electronics,3,263.19,0.14,5/29/2024
SALE002735,CUST02735,P003,Notebook,Stationery,3,409.81,0.03,10/27/2023
SALE002736,CUST02736,P003,Notebook,Stationery,4,311.28,0.14,3/30/2024
SALE002737,CUST02737,P002,Shoes,Footwear,3,397.89,0.11,7/25/2023
SALE002738,CUST02738,P005,Blender,Home Appliance,1,199.7,0.17,9/23/2023
SALE002739,CUST02739,P003,Notebook,Stationery,4,424.14,0.13,3/23/2024
SALE002740,CUST02740,P002,Shoes,Footwear,2,173.56,0.01,3/17/2024
SALE002741,CUST02741,P003,Notebook,Stationery,4,295.74,0.3,6/4/2024
SALE002742,CUST02742,P001,Smartphone,Electronics,1,146.3,0.16,2/8/2024
SALE002743,CUST02743,P001,Smartphone,Electronics,1,263.99,0.14,6/16/2023
SALE002744,CUST02744,P001,Smartphone,Electronics,3,193.18,0.29,8/2/2024
SALE002745,CUST02745,P005,Blender,Home Appliance,4,170.02,0.05,10/8/2024
SALE002746,CUST02746,P001,Smartphone,Electronics,4,485.14,0.06,5/25/2024
SALE002747,CUST02747,P002,Shoes,Footwear,4,122.03,0.24,5/13/2024
SALE002748,CUST02748,P003,Notebook,Stationery,2,404.3,0.08,11/20/2024
SALE002749,CUST02749,P005,Blender,Home Appliance,3,492.87,0.24,5/4/2024
SALE002750,CUST02750,P003,Notebook,Stationery,1,58.96,0.08,3/28/2024
SALE002751,CUST02751,P001,Smartphone,Electronics,1,364.56,0.01,3/23/2025
SALE002752,CUST02752,P005,Blender,Home Appliance,3,163.81,0.16,3/21/2025
SALE002753,CUST02753,P003,Notebook,Stationery,1,68.22,0.06,12/11/2023
SALE002754,CUST02754,P002,Shoes,Footwear,1,231.3,0.23,5/23/2024
SALE002755,CUST02755,P005,Blender,Home Appliance,3,470.85,0.19,1/10/2024
SALE002756,CUST02756,P003,Notebook,Stationery,1,55.29,0.28,2/21/2024
SALE002757,CUST02757,P001,Smartphone,Electronics,4,314.55,0.23,9/2/2023
SALE002758,CUST02758,P002,Shoes,Footwear,2,275.63,0.05,2/12/2024
SALE002759,CUST02759,P003,Notebook,Stationery,3,443.02,0.24,12/15/2024
SALE002760,CUST02760,P005,Blender,Home Appliance,2,87.8,0.19,10/13/2024
SALE002761,CUST02761,P004,T-shirt,Apparel,1,356.69,0.2,6/24/2023
SALE002762,CUST02762,P005,Blender,Home Appliance,1,356.05,0.25,11/11/2024
SALE002763,CUST02763,P005,Blender,Home Appliance,4,351.09,0.17,8/16/2024
SALE002764,CUST02764,P005,Blender,Home Appliance,3,474.05,0.14,1/23/2025
SALE002765,CUST02765,P001,Smartphone,Electronics,1,420.39,0.19,4/15/2024
SALE002766,CUST02766,P002,Shoes,Footwear,3,68.89,0.09,8/24/2024
SALE002767,CUST02767,P002,Shoes,Footwear,3,261.99,0.05,11/8/2024
SALE002768,CUST02768,P002,Shoes,Footwear,3,229.08,0.18,10/2/2023
SALE002769,CUST02769,P005,Blender,Home Appliance,3,189.57,0.07,2/25/2024
SALE002770,CUST02770,P005,Blender,Home Appliance,3,253.1,0.02,8/21/2024
SALE002771,CUST02771,P004,T-shirt,Apparel,2,222.89,0,3/23/2025
SALE002772,CUST02772,P004,T-shirt,Apparel,4,244.55,0.18,6/11/2023
SALE002773,CUST02773,P004,T-shirt,Apparel,3,490.67,0.11,10/21/2024
SALE002774,CUST02774,P004,T-shirt,Apparel,2,89.88,0.23,3/7/2024
SALE002775,CUST02775,P004,T-shirt,Apparel,1,465,0.11,3/17/2025
SALE002776,CUST02776,P001,Smartphone,Electronics,3,266.11,0.15,6/22/2023
SALE002777,CUST02777,P004,T-shirt,Apparel,1,330.68,0.12,4/16/2025
SALE002778,CUST02778,P002,Shoes,Footwear,3,423.58,0.2,11/11/2024
SALE002779,CUST02779,P005,Blender,Home Appliance,2,212.21,0.11,5/26/2024
SALE002780,CUST02780,P005,Blender,Home Appliance,2,243.69,0.29,4/24/2023
SALE002781,CUST02781,P003,Notebook,Stationery,2,234.28,0.28,12/2/2024
SALE002782,CUST02782,P001,Smartphone,Electronics,4,218.63,0.25,6/15/2023
SALE002783,CUST02783,P002,Shoes,Footwear,1,466.49,0.28,9/24/2023
SALE002784,CUST02784,P003,Notebook,Stationery,4,423.02,0.13,12/31/2023
SALE002785,CUST02785,P001,Smartphone,Electronics,3,99.05,0.16,9/17/2023
SALE002786,CUST02786,P002,Shoes,Footwear,1,98.66,0.22,10/12/2024
SALE002787,CUST02787,P005,Blender,Home Appliance,2,242.54,0.21,7/31/2023
SALE002788,CUST02788,P005,Blender,Home Appliance,1,94.4,0.27,10/17/2024
SALE002789,CUST02789,P004,T-shirt,Apparel,2,328.59,0.21,11/16/2024
SALE002790,CUST02790,P005,Blender,Home Appliance,4,114.66,0.3,4/28/2023
SALE002791,CUST02791,P002,Shoes,Footwear,4,285.07,0.1,10/17/2024
SALE002792,CUST02792,P005,Blender,Home Appliance,2,53.25,0.25,7/5/2023
SALE002793,CUST02793,P004,T-shirt,Apparel,2,192.47,0.21,1/25/2024
SALE002794,CUST02794,P003,Notebook,Stationery,3,354.74,0.21,4/9/2025
SALE002795,CUST02795,P003,Notebook,Stationery,4,267.82,0.1,12/2/2024
SALE002796,CUST02796,P002,Shoes,Footwear,4,490.22,0.24,7/12/2024
SALE002797,CUST02797,P001,Smartphone,Electronics,3,443.35,0.27,8/8/2024
SALE002798,CUST02798,P005,Blender,Home Appliance,4,211.58,0.07,4/22/2024
SALE002799,CUST02799,P001,Smartphone,Electronics,2,70.47,0.19,6/4/2023
SALE002800,CUST02800,P005,Blender,Home Appliance,1,430.53,0.12,11/15/2023
SALE002801,CUST02801,P002,Shoes,Footwear,1,460.06,0.3,6/29/2024
SALE002802,CUST02802,P004,T-shirt,Apparel,4,419.28,0.14,5/19/2024
SALE002803,CUST02803,P002,Shoes,Footwear,3,107.58,0.07,1/30/2024
SALE002804,CUST02804,P002,Shoes,Footwear,2,499.06,0.11,6/19/2024
SALE002805,CUST02805,P005,Blender,Home Appliance,1,166.36,0.2,5/31/2024
SALE002806,CUST02806,P002,Shoes,Footwear,2,375.89,0.02,1/2/2025
SALE002807,CUST02807,P005,Blender,Home Appliance,4,458.62,0.18,7/7/2024
SALE002808,CUST02808,P004,T-shirt,Apparel,4,156.06,0.28,11/29/2023
SALE002809,CUST02809,P001,Smartphone,Electronics,1,458.72,0.26,6/11/2023
SALE002810,CUST02810,P002,Shoes,Footwear,4,189.27,0.02,12/31/2024
SALE002811,CUST02811,P004,T-shirt,Apparel,3,489.39,0.3,5/18/2024
SALE002812,CUST02812,P004,T-shirt,Apparel,4,176.57,0.21,9/21/2024
SALE002813,CUST02813,P002,Shoes,Footwear,4,479.05,0.05,2/4/2024
SALE002814,CUST02814,P005,Blender,Home Appliance,4,74.1,0,2/22/2024
SALE002815,CUST02815,P002,Shoes,Footwear,2,369.17,0.05,6/30/2024
SALE002816,CUST02816,P001,Smartphone,Electronics,2,289.45,0.25,4/22/2024
SALE002817,CUST02817,P004,T-shirt,Apparel,1,265.04,0.01,6/2/2023
SALE002818,CUST02818,P001,Smartphone,Electronics,1,150.57,0.07,4/9/2024
SALE002819,CUST02819,P003,Notebook,Stationery,1,367.52,0.23,4/17/2023
SALE002820,CUST02820,P003,Notebook,Stationery,4,135.86,0.18,5/21/2024
SALE002821,CUST02821,P005,Blender,Home Appliance,2,298.78,0.23,1/16/2025
SALE002822,CUST02822,P001,Smartphone,Electronics,3,163.96,0.22,2/7/2024
SALE002823,CUST02823,P005,Blender,Home Appliance,4,480.03,0.02,12/16/2024
SALE002824,CUST02824,P003,Notebook,Stationery,4,62.88,0.27,8/20/2023
SALE002825,CUST02825,P001,Smartphone,Electronics,4,139.88,0.07,11/26/2023
SALE002826,CUST02826,P002,Shoes,Footwear,3,159.04,0.17,7/3/2023
SALE002827,CUST02827,P002,Shoes,Footwear,1,236.33,0.19,11/14/2024
SALE002828,CUST02828,P001,Smartphone,Electronics,3,154.73,0.05,10/3/2023
SALE002829,CUST02829,P001,Smartphone,Electronics,1,271.11,0.29,7/5/2024
SALE002830,CUST02830,P004,T-shirt,Apparel,3,442.61,0.15,6/10/2024
SALE002831,CUST02831,P005,Blender,Home Appliance,2,370.43,0.02,10/25/2024
SALE002832,CUST02832,P004,T-shirt,Apparel,4,310.98,0.28,4/22/2023
SALE002833,CUST02833,P001,Smartphone,Electronics,4,90.05,0.18,6/22/2024
SALE002834,CUST02834,P003,Notebook,Stationery,4,362.3,0.21,8/3/2023
SALE002835,CUST02835,P004,T-shirt,Apparel,1,124.89,0.16,3/17/2025
SALE002836,CUST02836,P004,T-shirt,Apparel,3,403.87,0.25,3/29/2025
SALE002837,CUST02837,P004,T-shirt,Apparel,2,162.53,0.01,8/1/2023
SALE002838,CUST02838,P004,T-shirt,Apparel,3,237.67,0.08,3/15/2025
SALE002839,CUST02839,P004,T-shirt,Apparel,4,207.71,0.14,9/9/2024
SALE002840,CUST02840,P001,Smartphone,Electronics,2,436.47,0.02,7/4/2024
SALE002841,CUST02841,P005,Blender,Home Appliance,2,106.95,0.21,11/4/2024
SALE002842,CUST02842,P002,Shoes,Footwear,4,304.54,0.12,5/8/2024
SALE002843,CUST02843,P005,Blender,Home Appliance,3,113.93,0.08,5/11/2023
SALE002844,CUST02844,P005,Blender,Home Appliance,4,367.16,0,3/29/2024
SALE002845,CUST02845,P005,Blender,Home Appliance,3,457.29,0.22,8/1/2023
SALE002846,CUST02846,P002,Shoes,Footwear,2,245.57,0.25,5/29/2024
SALE002847,CUST02847,P001,Smartphone,Electronics,2,269.64,0.12,1/20/2025
SALE002848,CUST02848,P002,Shoes,Footwear,4,467.34,0.17,5/31/2023
SALE002849,CUST02849,P001,Smartphone,Electronics,2,284.45,0.07,7/16/2023
SALE002850,CUST02850,P002,Shoes,Footwear,1,269.42,0.19,6/17/2023
SALE002851,CUST02851,P005,Blender,Home Appliance,2,310.25,0,12/16/2024
SALE002852,CUST02852,P004,T-shirt,Apparel,1,360.15,0.15,1/4/2024
SALE002853,CUST02853,P003,Notebook,Stationery,2,98.1,0.19,6/20/2023
SALE002854,CUST02854,P004,T-shirt,Apparel,4,419.5,0.28,4/11/2025
SALE002855,CUST02855,P003,Notebook,Stationery,4,245.98,0.11,6/12/2023
SALE002856,CUST02856,P001,Smartphone,Electronics,1,82.56,0.23,9/11/2023
SALE002857,CUST02857,P003,Notebook,Stationery,4,403.78,0.18,11/25/2024
SALE002858,CUST02858,P005,Blender,Home Appliance,2,219.63,0.28,2/23/2024
SALE002859,CUST02859,P005,Blender,Home Appliance,2,95.17,0.12,11/29/2023
SALE002860,CUST02860,P002,Shoes,Footwear,4,335.2,0.1,10/28/2023
SALE002861,CUST02861,P002,Shoes,Footwear,2,446.06,0.27,12/10/2023
SALE002862,CUST02862,P001,Smartphone,Electronics,3,449.49,0.01,5/27/2024
SALE002863,CUST02863,P002,Shoes,Footwear,3,480.95,0.04,3/24/2024
SALE002864,CUST02864,P004,T-shirt,Apparel,2,440.47,0.02,5/19/2024
SALE002865,CUST02865,P001,Smartphone,Electronics,4,50.96,0.25,4/17/2024
SALE002866,CUST02866,P004,T-shirt,Apparel,1,221.11,0,10/5/2023
SALE002867,CUST02867,P004,T-shirt,Apparel,4,418.34,0.26,12/27/2023
SALE002868,CUST02868,P004,T-shirt,Apparel,1,214.81,0.14,6/15/2023
SALE002869,CUST02869,P005,Blender,Home Appliance,4,320.7,0,7/23/2024
SALE002870,CUST02870,P004,T-shirt,Apparel,2,322.84,0.12,4/6/2024
SALE002871,CUST02871,P001,Smartphone,Electronics,3,214.26,0.06,4/20/2024
SALE002872,CUST02872,P005,Blender,Home Appliance,4,457.01,0.19,4/3/2025
SALE002873,CUST02873,P002,Shoes,Footwear,1,276.45,0.2,12/31/2024
SALE002874,CUST02874,P003,Notebook,Stationery,3,259.15,0.15,7/29/2023
SALE002875,CUST02875,P005,Blender,Home Appliance,1,498.88,0.01,10/16/2023
SALE002876,CUST02876,P004,T-shirt,Apparel,2,272.08,0.2,3/6/2024
SALE002877,CUST02877,P002,Shoes,Footwear,3,130.28,0.25,4/14/2024
SALE002878,CUST02878,P004,T-shirt,Apparel,1,280.88,0.22,7/15/2023
SALE002879,CUST02879,P003,Notebook,Stationery,4,416.31,0.25,6/21/2024
SALE002880,CUST02880,P003,Notebook,Stationery,2,399.59,0.06,12/3/2023
SALE002881,CUST02881,P004,T-shirt,Apparel,2,404.86,0.27,2/16/2025
SALE002882,CUST02882,P001,Smartphone,Electronics,2,368.61,0.1,10/19/2023
SALE002883,CUST02883,P002,Shoes,Footwear,4,164.4,0,12/29/2024
SALE002884,CUST02884,P004,T-shirt,Apparel,4,437.94,0.25,10/19/2023
SALE002885,CUST02885,P003,Notebook,Stationery,3,452.05,0.28,6/15/2023
SALE002886,CUST02886,P005,Blender,Home Appliance,4,137.37,0.2,4/21/2024
SALE002887,CUST02887,P004,T-shirt,Apparel,3,108.71,0.07,1/2/2024
SALE002888,CUST02888,P004,T-shirt,Apparel,2,489.02,0.08,7/30/2024
SALE002889,CUST02889,P003,Notebook,Stationery,3,440.75,0.14,11/18/2024
SALE002890,CUST02890,P003,Notebook,Stationery,1,451.96,0.27,1/10/2024
SALE002891,CUST02891,P001,Smartphone,Electronics,2,448.87,0.04,1/18/2025
SALE002892,CUST02892,P003,Notebook,Stationery,2,293.76,0.25,2/14/2024
SALE002893,CUST02893,P003,Notebook,Stationery,3,340.88,0.09,5/31/2023
SALE002894,CUST02894,P002,Shoes,Footwear,2,295.41,0.24,2/7/2024
SALE002895,CUST02895,P004,T-shirt,Apparel,4,73.04,0.28,6/12/2024
SALE002896,CUST02896,P003,Notebook,Stationery,1,385.48,0.13,12/4/2024
SALE002897,CUST02897,P002,Shoes,Footwear,3,277.4,0.11,5/5/2024
SALE002898,CUST02898,P003,Notebook,Stationery,3,341.47,0.24,6/19/2024
SALE002899,CUST02899,P004,T-shirt,Apparel,2,276.19,0.16,1/5/2024
SALE002900,CUST02900,P003,Notebook,Stationery,4,271.32,0.21,10/8/2023
SALE002901,CUST02901,P003,Notebook,Stationery,2,127.31,0.19,12/7/2024
SALE002902,CUST02902,P005,Blender,Home Appliance,2,175.42,0.05,7/21/2024
SALE002903,CUST02903,P005,Blender,Home Appliance,3,121.48,0.25,6/16/2024
SALE002904,CUST02904,P002,Shoes,Footwear,2,138.05,0.06,3/4/2024
SALE002905,CUST02905,P003,Notebook,Stationery,1,487.84,0.28,6/14/2024
SALE002906,CUST02906,P002,Shoes,Footwear,2,118.9,0.08,6/5/2024
SALE002907,CUST02907,P004,T-shirt,Apparel,2,171.17,0.22,8/1/2024
SALE002908,CUST02908,P005,Blender,Home Appliance,3,315.77,0.09,1/21/2024
SALE002909,CUST02909,P005,Blender,Home Appliance,2,324.58,0.1,8/25/2024
SALE002910,CUST02910,P001,Smartphone,Electronics,4,119.29,0.09,4/1/2024
SALE002911,CUST02911,P001,Smartphone,Electronics,3,407.17,0.22,11/17/2024
SALE002912,CUST02912,P005,Blender,Home Appliance,2,403.34,0.17,10/19/2024
SALE002913,CUST02913,P003,Notebook,Stationery,1,156.79,0.26,11/21/2023
SALE002914,CUST02914,P001,Smartphone,Electronics,1,179.9,0.09,12/4/2023
SALE002915,CUST02915,P001,Smartphone,Electronics,3,472.09,0.21,4/25/2023
SALE002916,CUST02916,P001,Smartphone,Electronics,3,421.55,0.23,2/5/2024
SALE002917,CUST02917,P003,Notebook,Stationery,2,364.01,0.05,5/23/2024
SALE002918,CUST02918,P004,T-shirt,Apparel,4,87,0.12,5/21/2023
SALE002919,CUST02919,P004,T-shirt,Apparel,2,238.22,0.14,5/6/2023
SALE002920,CUST02920,P002,Shoes,Footwear,1,301.69,0.11,7/10/2023
SALE002921,CUST02921,P002,Shoes,Footwear,4,134.34,0.1,3/26/2025
SALE002922,CUST02922,P005,Blender,Home Appliance,4,251.7,0.21,8/8/2024
SALE002923,CUST02923,P003,Notebook,Stationery,4,320.46,0.06,9/24/2024
SALE002924,CUST02924,P001,Smartphone,Electronics,2,197.32,0.21,6/9/2024
SALE002925,CUST02925,P003,Notebook,Stationery,1,401.43,0.28,8/26/2023
SALE002926,CUST02926,P004,T-shirt,Apparel,3,428.2,0.17,1/9/2025
SALE002927,CUST02927,P004,T-shirt,Apparel,2,195.62,0.18,10/22/2024
SALE002928,CUST02928,P003,Notebook,Stationery,3,427.4,0.02,1/31/2024
SALE002929,CUST02929,P004,T-shirt,Apparel,4,96.61,0.26,6/19/2023
SALE002930,CUST02930,P004,T-shirt,Apparel,4,426.98,0.09,9/26/2023
SALE002931,CUST02931,P001,Smartphone,Electronics,2,118.74,0.18,6/14/2024
SALE002932,CUST02932,P003,Notebook,Stationery,1,87.32,0.29,9/17/2023
SALE002933,CUST02933,P001,Smartphone,Electronics,4,338.8,0.18,9/11/2023
SALE002934,CUST02934,P004,T-shirt,Apparel,3,262.37,0.22,7/13/2024
SALE002935,CUST02935,P005,Blender,Home Appliance,3,458.55,0.13,11/6/2023
SALE002936,CUST02936,P001,Smartphone,Electronics,2,213.44,0.02,8/15/2023
SALE002937,CUST02937,P005,Blender,Home Appliance,3,179.22,0.24,5/25/2024
SALE002938,CUST02938,P005,Blender,Home Appliance,1,275.33,0.01,12/15/2023
SALE002939,CUST02939,P002,Shoes,Footwear,4,255.18,0.21,11/5/2023
SALE002940,CUST02940,P005,Blender,Home Appliance,3,204.99,0.01,1/31/2025
SALE002941,CUST02941,P002,Shoes,Footwear,3,362.18,0.26,9/1/2023
SALE002942,CUST02942,P001,Smartphone,Electronics,4,391.8,0.05,6/16/2023
SALE002943,CUST02943,P005,Blender,Home Appliance,2,433.84,0.15,9/6/2023
SALE002944,CUST02944,P002,Shoes,Footwear,3,487.79,0.18,4/20/2023
SALE002945,CUST02945,P003,Notebook,Stationery,2,170,0.14,6/22/2023
SALE002946,CUST02946,P004,T-shirt,Apparel,2,372.24,0.1,10/15/2024
SALE002947,CUST02947,P003,Notebook,Stationery,3,227.42,0.14,5/24/2023
SALE002948,CUST02948,P001,Smartphone,Electronics,1,354.69,0.09,4/1/2025
SALE002949,CUST02949,P002,Shoes,Footwear,2,264.19,0.13,1/16/2025
SALE002950,CUST02950,P004,T-shirt,Apparel,3,497.2,0.11,10/4/2023
SALE002951,CUST02951,P003,Notebook,Stationery,2,378.01,0.17,5/25/2024
SALE002952,CUST02952,P005,Blender,Home Appliance,4,478.62,0.07,8/24/2024
SALE002953,CUST02953,P004,T-shirt,Apparel,1,425.74,0.3,8/4/2023
SALE002954,CUST02954,P001,Smartphone,Electronics,1,456.31,0.15,1/1/2024
SALE002955,CUST02955,P002,Shoes,Footwear,4,416.49,0.06,9/17/2023
SALE002956,CUST02956,P003,Notebook,Stationery,4,256.62,0.14,11/11/2023
SALE002957,CUST02957,P003,Notebook,Stationery,2,163.3,0.26,4/1/2024
SALE002958,CUST02958,P004,T-shirt,Apparel,4,216.64,0.01,6/18/2024
SALE002959,CUST02959,P002,Shoes,Footwear,1,59.11,0.2,11/18/2024
SALE002960,CUST02960,P002,Shoes,Footwear,4,285.8,0.16,4/22/2024
SALE002961,CUST02961,P002,Shoes,Footwear,3,277.28,0.05,2/25/2024
SALE002962,CUST02962,P005,Blender,Home Appliance,3,286.36,0.25,3/18/2025
SALE002963,CUST02963,P005,Blender,Home Appliance,2,488.31,0.11,2/17/2025
SALE002964,CUST02964,P002,Shoes,Footwear,1,460.15,0.09,12/18/2024
SALE002965,CUST02965,P002,Shoes,Footwear,3,122.77,0.25,12/18/2024
SALE002966,CUST02966,P003,Notebook,Stationery,4,216,0.19,7/23/2023
SALE002967,CUST02967,P005,Blender,Home Appliance,3,240.78,0.27,5/25/2024
SALE002968,CUST02968,P003,Notebook,Stationery,3,212.24,0.19,8/21/2024
SALE002969,CUST02969,P002,Shoes,Footwear,2,409.32,0.22,7/29/2024
SALE002970,CUST02970,P003,Notebook,Stationery,4,285.82,0.25,9/13/2023
SALE002971,CUST02971,P003,Notebook,Stationery,4,307.44,0.02,2/26/2024
SALE002972,CUST02972,P004,T-shirt,Apparel,4,433.86,0.23,1/7/2025
SALE002973,CUST02973,P001,Smartphone,Electronics,2,412.67,0.18,2/23/2024
SALE002974,CUST02974,P003,Notebook,Stationery,4,109.5,0.02,2/6/2025
SALE002975,CUST02975,P001,Smartphone,Electronics,4,371.26,0.15,3/5/2024
SALE002976,CUST02976,P003,Notebook,Stationery,3,245.95,0.02,6/6/2024
SALE002977,CUST02977,P003,Notebook,Stationery,3,182.59,0.22,8/20/2024
SALE002978,CUST02978,P004,T-shirt,Apparel,4,72.51,0.16,12/9/2023
SALE002979,CUST02979,P005,Blender,Home Appliance,1,269.26,0.29,11/20/2024
SALE002980,CUST02980,P002,Shoes,Footwear,1,209.95,0.05,9/19/2024
SALE002981,CUST02981,P004,T-shirt,Apparel,4,163.18,0.18,4/21/2023
SALE002982,CUST02982,P002,Shoes,Footwear,1,362.6,0.06,7/20/2024
SALE002983,CUST02983,P005,Blender,Home Appliance,2,396.27,0.18,8/24/2023
SALE002984,CUST02984,P005,Blender,Home Appliance,3,160.16,0.22,7/6/2023
SALE002985,CUST02985,P001,Smartphone,Electronics,2,72.25,0.22,9/28/2023
SALE002986,CUST02986,P002,Shoes,Footwear,3,431.94,0.24,10/29/2023
SALE002987,CUST02987,P002,Shoes,Footwear,1,54.48,0.26,7/1/2023
SALE002988,CUST02988,P003,Notebook,Stationery,1,471.7,0.02,4/14/2024
SALE002989,CUST02989,P002,Shoes,Footwear,4,332.43,0.1,4/15/2025
SALE002990,CUST02990,P004,T-shirt,Apparel,1,194.83,0.21,9/1/2024
SALE002991,CUST02991,P001,Smartphone,Electronics,1,160.92,0.15,5/2/2024
SALE002992,CUST02992,P004,T-shirt,Apparel,4,54.05,0.06,6/5/2023
SALE002993,CUST02993,P001,Smartphone,Electronics,4,155.96,0.17,7/18/2024
SALE002994,CUST02994,P005,Blender,Home Appliance,3,111.98,0.12,8/8/2024
SALE002995,CUST02995,P004,T-shirt,Apparel,1,325.47,0.12,1/12/2024
SALE002996,CUST02996,P002,Shoes,Footwear,3,124.95,0.24,7/4/2023
SALE002997,CUST02997,P005,Blender,Home Appliance,3,287.88,0.12,7/2/2024
SALE002998,CUST02998,P004,T-shirt,Apparel,2,315.55,0.01,2/23/2024
SALE002999,CUST02999,P005,Blender,Home Appliance,1,184.12,0.02,8/24/2023
SALE003000,CUST03000,P004,T-shirt,Apparel,1,65.78,0.26,2/8/2025
SALE003001,CUST03001,P003,Notebook,Stationery,2,66.76,0.29,1/10/2024
SALE003002,CUST03002,P004,T-shirt,Apparel,3,61.86,0.21,4/27/2024
SALE003003,CUST03003,P004,T-shirt,Apparel,1,382.61,0.11,3/21/2025
SALE003004,CUST03004,P002,Shoes,Footwear,3,193.1,0.28,3/29/2025
SALE003005,CUST03005,P002,Shoes,Footwear,2,408.34,0.2,5/29/2023
SALE003006,CUST03006,P004,T-shirt,Apparel,4,244.28,0.25,11/22/2023
SALE003007,CUST03007,P001,Smartphone,Electronics,3,253.85,0.23,8/12/2024
SALE003008,CUST03008,P002,Shoes,Footwear,1,280.8,0.11,8/15/2023
SALE003009,CUST03009,P005,Blender,Home Appliance,4,370.86,0.14,5/21/2024
SALE003010,CUST03010,P003,Notebook,Stationery,3,173.08,0.06,11/2/2023
SALE003011,CUST03011,P003,Notebook,Stationery,3,104.71,0.09,7/7/2023
SALE003012,CUST03012,P004,T-shirt,Apparel,4,300.23,0.23,11/9/2024
SALE003013,CUST03013,P005,Blender,Home Appliance,4,197.14,0.27,7/26/2023
SALE003014,CUST03014,P004,T-shirt,Apparel,4,249.12,0.22,12/28/2024
SALE003015,CUST03015,P002,Shoes,Footwear,1,341.13,0.14,6/23/2024
SALE003016,CUST03016,P004,T-shirt,Apparel,1,272.36,0.03,7/16/2024
SALE003017,CUST03017,P005,Blender,Home Appliance,3,329.13,0.02,5/4/2023
SALE003018,CUST03018,P001,Smartphone,Electronics,3,294.89,0.11,9/27/2024
SALE003019,CUST03019,P005,Blender,Home Appliance,2,382.91,0.14,1/25/2024
SALE003020,CUST03020,P002,Shoes,Footwear,1,367.67,0.18,8/30/2023
SALE003021,CUST03021,P001,Smartphone,Electronics,3,290.39,0,4/29/2024
SALE003022,CUST03022,P005,Blender,Home Appliance,4,355.51,0.3,2/1/2025
SALE003023,CUST03023,P002,Shoes,Footwear,4,443.1,0.11,3/14/2024
SALE003024,CUST03024,P002,Shoes,Footwear,1,244.52,0.25,10/17/2024
SALE003025,CUST03025,P005,Blender,Home Appliance,4,235.74,0.16,7/3/2024
SALE003026,CUST03026,P003,Notebook,Stationery,2,393.91,0.04,6/12/2024
SALE003027,CUST03027,P001,Smartphone,Electronics,3,312.15,0.24,7/6/2024
SALE003028,CUST03028,P002,Shoes,Footwear,3,81.95,0.21,10/22/2023
